Date,AAPL,JPM,PFE,TSLA,CVX,DAL
23/09/2015,26.326353,51.626156,25.183067,52.212002,59.788597,42.229858
24/09/2015,26.482946,51.268593,25.244823,52.624001,60.393394,41.613491
25/09/2015,26.416162,52.332779,24.619493,51.382,61.029617,41.731331
28/09/2015,25.893421,51.064266,23.793444,49.686001,59.513687,40.480476
29/09/2015,25.115047,50.945068,23.947845,49.330002,59.890709,39.918499
30/09/2015,25.4006,51.907101,24.248928,49.68,61.95644,40.670826
01/10/2015,25.234791,52.290218,24.580896,47.976002,61.532291,41.160286
02/10/2015,25.419024,52.144432,25.538187,49.514,64.053596,40.670826
05/10/2015,25.511141,53.182011,25.846998,49.23,66.001534,42.565231
06/10/2015,25.633194,53.207737,25.31431,48.292,68.326469,40.870243
07/10/2015,25.511141,53.276333,25.700314,46.391998,69.214012,41.686008
08/10/2015,25.216373,53.276333,25.545912,45.344002,70.619972,41.658821
09/10/2015,25.819729,53.104832,25.661716,44.138,70.352936,42.791824
12/10/2015,25.699968,52.924755,25.646273,43.116001,69.700996,43.961109
13/10/2015,25.743731,52.778976,25.460989,43.849998,69.418228,43.263172
14/10/2015,25.379879,51.441277,25.507307,43.375999,70.502167,44.042694
15/10/2015,25.759848,53.070534,26.310202,44.262001,71.256203,44.350868
16/10/2015,25.571016,53.533569,26.56497,45.402,71.703896,44.523087
19/10/2015,25.729916,53.353512,26.634445,45.619999,70.714241,45.565464
20/10/2015,26.199694,53.610756,26.24844,42.605999,70.682838,45.456696
21/10/2015,26.197388,53.216305,25.831558,42.018002,70.164421,44.813133
22/10/2015,26.598089,54.185268,25.731194,42.344002,71.963104,46.05492
23/10/2015,27.422522,54.768379,26.287043,41.818001,71.664642,46.227154
26/10/2015,26.547428,54.794106,26.371962,43.051998,69.724564,46.517193
27/10/2015,26.37932,54.571152,27.012733,42.07,68.884132,46.10931
28/10/2015,27.466272,56.1661,27.367863,42.591999,70.525734,45.447628
29/10/2015,27.756428,55.917427,26.842892,42.326,70.604271,45.773937
30/10/2015,27.519243,55.094227,26.109482,41.386002,71.381859,46.082119
02/11/2015,27.90612,56.200401,27.066776,42.757999,74.586517,45.955215
03/11/2015,28.226217,56.406208,26.997295,41.669998,77.084267,46.227154
04/11/2015,28.094954,56.466228,26.56926,46.326,76.008186,46.040844
05/11/2015,27.965439,56.972149,26.577042,46.354,74.264488,45.931774
06/11/2015,27.997818,58.704288,26.40583,46.472,73.856049,46.531609
09/11/2015,27.884497,57.786766,26.18792,45.066002,72.512932,46.013577
10/11/2015,27.005665,58.035439,26.296871,43.299999,73.227669,45.713665
11/11/2015,26.853022,57.752464,26.257963,43.816002,72.410805,45.422844
12/11/2015,26.762825,56.594845,25.98558,42.588001,70.580688,45.422844
13/11/2015,25.981123,56.217556,25.892187,41.438,69.653877,44.523109
16/11/2015,26.406668,57.032177,25.806583,42.862,72.706848,43.559761
17/11/2015,26.293344,56.706322,25.580893,42.799999,72.37294,43.414349
18/11/2015,27.125925,57.838219,25.923321,44.214001,73.311096,43.396172
19/11/2015,27.470516,58.018291,25.129507,44.360001,72.213913,44.086872
20/11/2015,27.590784,57.915413,25.043903,44.001999,70.766937,44.314072
23/11/2015,27.232309,57.349445,24.382393,43.549999,71.561989,44.295902
24/11/2015,27.493647,57.263695,24.88047,43.650002,72.627342,42.932678
25/11/2015,27.297066,57.332291,25.580893,45.928001,72.245735,42.596405
27/11/2015,27.246185,57.598133,25.518631,46.321999,71.848198,42.841785
30/11/2015,27.359512,57.177952,25.503067,46.051998,72.603493,42.223797
01/12/2015,27.137486,57.975426,26.164572,47.438,73.525749,43.323456
02/12/2015,26.892336,57.160786,25.604239,46.397999,71.752777,43.923283
03/12/2015,26.642567,56.423359,25.207333,46.542,70.639725,43.823318
04/12/2015,27.528339,58.215527,25.526415,46.076,71.323463,45.241074
07/12/2015,27.354881,57.452343,25.417463,46.226002,69.391502,47.058716
08/12/2015,27.343323,56.560535,25.316286,45.344002,68.723679,45.686394
09/12/2015,26.739704,56.131809,25.129507,44.903999,69.64592,44.995689
10/12/2015,26.866899,56.260426,25.183983,45.414001,70.997505,46.604305
11/12/2015,26.175396,54.939877,24.950514,43.403999,68.723679,44.786663
14/12/2015,26.013504,55.111378,25.043903,43.716,71.021355,45.604603
15/12/2015,25.553272,56.680592,25.106161,44.217999,73.748352,46.48616
16/12/2015,25.749855,57.906815,25.3552,46.902,74.288986,47.367718
17/12/2015,25.204052,56.834953,25.160639,46.678001,71.983353,46.377106
18/12/2015,24.521801,55.222851,24.896036,46.091999,71.402977,45.404659
21/12/2015,24.822451,56.200401,25.261812,46.512001,70.949783,46.767891
22/12/2015,24.799324,56.32045,25.308504,45.990002,71.7687,47.031452
23/12/2015,25.118481,57.220814,25.339638,45.939999,74.583176,47.022366
24/12/2015,24.984346,57.109337,25.386332,46.113998,73.183891,47.494949
28/12/2015,24.704502,56.920696,25.230684,45.790001,71.840248,47.213215
29/12/2015,25.148544,57.512379,25.549763,47.438,72.547844,47.413155
30/12/2015,24.820139,57.100773,25.487501,47.618,71.625572,46.504333
31/12/2015,24.343718,56.620583,25.121721,48.001999,71.522232,46.0681
04/01/2016,24.364536,54.919975,24.864906,44.681999,70.639725,44.22319
05/01/2016,23.753977,55.014923,25.043903,44.686001,71.243965,44.141399
06/01/2016,23.289116,54.220734,24.600302,43.807999,68.429489,44.468582
07/01/2016,22.306208,52.02808,24.436874,43.130001,66.004623,42.714558
08/01/2016,22.424154,50.862701,24.125578,42.200001,65.297012,42.360115
11/01/2016,22.787258,50.785004,24.180048,41.57,64.215752,42.478264
12/01/2016,23.117975,50.897232,24.125578,41.993999,65.312935,42.6782
13/01/2016,22.523605,49.49876,23.635279,40.062,64.66098,40.842388
14/01/2016,23.016216,50.241154,24.211182,41.236,67.952461,41.205914
15/01/2016,22.463472,49.239792,23.977705,40.998001,66.521385,40.442509
19/01/2016,22.35478,49.213879,23.884317,40.944,64.804092,41.769386
20/01/2016,22.384842,47.91901,23.860973,39.740002,62.792645,41.523998
21/01/2016,22.271521,47.694569,23.798712,39.993999,64.438377,42.278316
22/01/2016,23.455633,49.162094,23.899885,40.509998,66.418045,42.496441
25/01/2016,22.997717,48.0485,23.73645,39.276001,64.311172,41.751205
26/01/2016,23.124914,49.274311,23.868757,38.712002,66.879173,41.905708
27/01/2016,21.605453,49.239792,23.752016,37.613998,66.219292,40.642437
28/01/2016,21.76041,49.446968,23.502977,37.939999,68.310242,39.261032
29/01/2016,22.512041,51.363377,23.728672,38.240002,68.747536,40.251656
01/02/2016,22.301582,50.810902,23.47963,39.388,67.809357,41.087769
02/02/2016,21.850603,49.231152,23.456278,36.556,64.589432,39.633656
03/02/2016,22.283085,49.559185,23.322649,34.695999,67.276703,39.806324
04/02/2016,22.462126,50.413799,22.795988,35.066002,67.411858,40.024441
05/02/2016,21.862209,49.852688,22.819571,32.52,65.893311,38.179543
08/02/2016,22.092409,48.808167,22.450113,29.598,68.365906,37.052597
09/02/2016,22.087757,48.514652,22.874592,29.65,65.925117,38.152275
10/02/2016,21.92034,47.927647,23.181162,28.733999,66.020523,39.324654
11/02/2016,21.787796,45.812679,22.898178,30.094,65.980766,38.806641
12/02/2016,21.855232,49.62825,23.07897,30.208,67.920677,39.194096
16/02/2016,22.471428,50.370636,23.432701,31.034,68.28299,40.643707
17/02/2016,22.815565,50.733208,23.291204,33.736,71.100937,42.029495
18/02/2016,22.38307,49.904491,23.228329,33.354,69.828827,42.357723
19/02/2016,22.331917,49.91312,23.181162,33.316002,69.643646,42.594749
22/02/2016,22.527231,50.560551,23.621361,35.548,71.511559,44.509331
23/02/2016,22.018002,48.445602,23.55061,35.442001,68.363503,44.627846
24/02/2016,22.345863,48.462864,23.597775,35.799999,68.653358,44.618725
25/02/2016,22.499331,49.213879,24.04583,37.486,68.67749,44.855782
26/02/2016,22.534208,49.671417,23.762852,38.068001,67.912636,43.634094
29/02/2016,22.483057,48.600975,23.322649,38.386002,67.17997,43.980537
01/03/2016,23.375963,51.104412,23.613495,37.27,69.345772,44.582275
02/03/2016,23.427116,51.587822,23.566334,37.667999,70.158928,44.263168
03/03/2016,23.601511,51.760483,23.49559,39.147999,70.472946,44.481983
04/03/2016,23.952627,51.838161,23.354097,40.208,70.795006,44.372574
07/03/2016,23.687551,51.743214,23.416979,41.057999,73.001038,44.117294
08/03/2016,23.492224,50.74184,23.07897,40.52,71.447136,42.138908
09/03/2016,23.513155,51.035339,23.377676,41.743999,74.732056,42.612991
10/03/2016,23.524775,50.595089,23.259768,41.035999,75.633827,42.850037
11/03/2016,23.778234,51.225262,23.975088,41.5,76.149094,43.479111
14/03/2016,23.838688,51.035339,23.660664,43.029999,75.891464,43.661438
15/03/2016,24.317701,51.104412,23.220463,43.667999,75.89949,43.542919
16/03/2016,24.640911,50.862701,22.827431,44.386002,76.809311,44.463737
17/03/2016,24.601379,50.71595,23.063255,45.276001,78.008934,44.326996
18/03/2016,24.629284,52.209377,23.149717,46.548,78.653046,45.630718
21/03/2016,24.626959,52.192093,23.637081,47.664001,77.646645,45.694538
22/03/2016,24.815302,52.002186,23.880758,46.848,76.889816,45.028999
23/03/2016,24.67811,51.743214,23.731407,44.515999,75.352013,44.591389
24/03/2016,24.571148,51.346111,23.644939,45.549999,76.366478,43.615864
28/03/2016,24.459534,51.277054,23.409119,46.051998,76.229607,43.944073
29/03/2016,25.038527,50.957649,23.621361,46.026001,76.744896,44.791954
30/03/2016,25.475679,51.54467,23.637081,45.377998,76.688545,44.974297
31/03/2016,25.343138,51.12167,23.29907,45.953999,76.809311,44.381695
01/04/2016,25.575666,51.682789,23.613495,47.518002,75.891464,42.859146
04/04/2016,25.838421,51.482769,24.148024,49.397999,75.223206,42.986786
05/04/2016,25.53381,50.75227,24.65111,51.094002,74.611305,42.995899
06/04/2016,25.801216,51.143612,25.885231,53.084,76.358437,43.032368
07/04/2016,25.238501,49.847843,25.751604,51.439999,76.318184,41.755985
08/04/2016,25.266407,50.213097,25.547228,50.014,77.558083,42.202713
11/04/2016,25.350115,50.613117,25.067722,49.984001,76.680489,42.439762
12/04/2016,25.680305,51.552338,25.122749,49.563999,78.508133,42.512699
13/04/2016,26.052345,53.735138,25.578667,50.905998,78.580582,43.798203
14/04/2016,26.066298,54.430847,25.665136,50.372002,78.886536,44.208469
15/04/2016,25.543112,53.804703,25.547228,50.902,78.282684,43.305885
18/04/2016,24.992023,54.152561,25.633696,50.776001,79.46624,42.439762
19/04/2016,24.859484,55.065689,25.85379,49.473999,80.915459,42.731506
20/04/2016,24.910643,55.865761,26.121058,49.993999,81.873566,42.485348
21/04/2016,24.640911,55.309181,26.12892,49.658001,81.640068,40.999279
22/04/2016,24.573479,55.630955,26.152498,50.75,82.13121,40.680176
25/04/2016,24.43396,55.309181,26.105337,50.363998,81.728645,40.051105
26/04/2016,24.264212,55.596169,25.979563,50.748001,82.356659,39.741127
27/04/2016,22.745811,55.752701,25.94026,50.293999,83.61264,39.832302
28/04/2016,22.050558,55.309181,25.869516,49.542,82.445206,39.075577
29/04/2016,21.7971,54.961338,25.712297,48.152,82.268082,37.990654
02/05/2016,21.773848,55.474419,25.783049,48.360001,83.177864,38.446503
03/05/2016,22.131937,54.404766,26.490507,46.464001,81.575653,39.130276
04/05/2016,21.901741,53.543812,26.254686,44.512001,80.987915,37.771847
05/05/2016,21.81284,53.256832,26.388323,42.306,81.656181,38.063591
06/05/2016,21.691189,53.569904,26.396175,42.986,82.010429,38.327984
09/05/2016,21.707569,53.230747,26.584839,41.784,80.794678,38.780731
10/05/2016,21.854948,53.952549,26.569113,41.737999,81.5354,39.283779
11/05/2016,21.642059,53.752529,26.299459,41.792,81.430748,38.689255
12/05/2016,21.134403,53.717747,26.323256,41.456001,82.219772,37.564259
13/05/2016,21.176514,53.222042,26.323256,41.521999,81.108696,38.049015
16/05/2016,21.962561,53.622078,26.47394,41.658001,82.356659,39.329514
17/05/2016,21.871321,53.622078,26.196358,40.931999,81.974228,39.942322
18/05/2016,22.121643,55.691826,26.307386,42.234001,81.412811,40.1161
19/05/2016,22.037428,55.126556,26.47394,43.042,81.241959,39.420975
20/05/2016,22.276043,55.230923,26.759462,44.056,81.193138,39.420975
23/05/2016,22.559116,55.187439,26.703945,43.243999,80.859535,39.283779
24/05/2016,22.903015,56.12664,27.044979,43.582001,81.518585,39.905739
25/05/2016,23.305397,56.978901,27.243258,43.916,82.804131,39.786831
26/05/2016,23.490213,56.552784,27.306711,45.023998,82.58445,39.110001
27/05/2016,23.476171,56.900627,27.449461,44.608002,83.007538,39.439274
31/05/2016,23.361542,56.761494,27.520842,44.646,82.177635,39.750244
01/06/2016,23.034023,57.126732,27.560499,43.911999,82.283424,39.795979
02/06/2016,22.860905,57.231098,27.655678,43.792,81.795242,38.826458
03/06/2016,22.907692,56.213612,27.512915,43.798,81.901016,38.021584
06/06/2016,23.07379,56.770187,27.703262,44.136002,82.315964,37.756332
07/06/2016,23.16737,56.578857,27.631874,46.467999,84.0653,38.506332
08/06/2016,23.146317,56.744099,27.957056,47.104,83.878159,38.277683
09/06/2016,23.312412,56.309273,28.004644,45.872002,83.650322,38.780731
10/06/2016,23.120579,55.517899,27.988775,43.757999,82.975021,38.451462
13/06/2016,22.772001,55.022202,27.552568,43.574001,83.072639,37.106941
14/06/2016,22.800076,53.987335,27.750845,42.992001,82.405457,35.771564
15/06/2016,22.725216,53.891674,27.59222,43.540001,81.876602,35.570339
16/06/2016,22.821135,54.109085,27.560499,43.585999,82.234581,34.774601
17/06/2016,22.301785,54.161259,27.140154,43.094002,82.641418,34.765461
20/06/2016,22.247978,54.239525,27.362219,43.939999,83.487595,34.838631
21/06/2016,22.437468,54.743916,27.560499,43.922001,84.000191,35.369118
22/06/2016,22.353247,54.535202,27.338427,39.332001,83.227249,35.259365
23/06/2016,22.481915,55.700531,27.433599,39.279999,84.976555,35.03986
24/06/2016,21.850271,51.83062,26.941877,38.630001,82.909904,32.177029
27/06/2016,21.53211,50.100033,26.807047,39.709999,81.656921,30.512388
28/06/2016,21.894722,51.761051,27.314634,40.358002,82.690224,31.710566
29/06/2016,22.084213,53.222042,27.766705,42.037998,84.146652,33.146549
30/06/2016,22.364946,54.039513,27.925329,42.456001,85.293877,33.320332
01/07/2016,22.432791,53.68895,28.210852,43.299999,84.740601,33.631306
05/07/2016,22.222239,52.190277,28.401196,42.796001,84.2687,32.579472
06/07/2016,22.34857,52.75119,28.440847,42.888,85.090469,32.542885
07/07/2016,22.444483,53.092987,28.369469,43.188,83.845612,33.26545
08/07/2016,22.617603,54.188496,28.647053,43.355999,85.245056,34.180092
11/07/2016,22.68778,54.574116,28.670853,44.956001,85.749527,34.86607
12/07/2016,22.790722,55.389187,28.742229,44.93,86.880478,36.777672
13/07/2016,22.66205,55.354126,28.797749,44.506001,86.774696,36.183151
14/07/2016,23.111225,56.195473,29.281542,44.306,86.815392,37.481937
15/07/2016,23.108885,56.248066,29.162577,44.080002,87.083885,36.56731
18/07/2016,23.354523,56.055256,29.059479,45.25,86.319069,36.677063
19/07/2016,23.363882,55.967613,29.059479,45.051998,86.278381,37.070354
20/07/2016,23.384943,56.028969,29.091196,45.672001,85.912239,36.777672
21/07/2016,23.260948,55.818623,29.114996,44.099998,85.749527,35.231926
22/07/2016,23.080814,56.125366,29.138783,44.453999,85.9692,35.634361
25/07/2016,22.772001,55.976379,29.170504,46.001999,83.861877,35.634361
26/07/2016,22.615261,56.20425,29.210159,45.902,83.544548,35.698391
27/07/2016,24.084423,56.379532,29.226025,45.698002,83.202827,35.250229
28/07/2016,24.409603,56.177948,29.083269,46.122002,82.820412,36.000229
29/07/2016,24.379189,56.064018,29.25775,46.958,83.381828,35.442291
01/08/2016,24.809647,55.915028,29.590855,46.001999,80.639854,36.109978
02/08/2016,24.44236,55.783573,28.861195,45.439999,81.030388,33.283749
03/08/2016,24.748821,56.668743,28.221437,45.158001,81.860313,33.366058
04/08/2016,24.901709,56.5811,28.109482,46.122002,81.681313,33.420937
05/08/2016,25.280399,58.10606,28.341389,46.006001,81.778938,34.454479
08/08/2016,25.489735,57.930775,27.933542,45.231998,82.34037,34.24411
09/08/2016,25.593224,57.729195,28.053497,45.816002,82.437996,33.978878
10/08/2016,25.402708,57.212128,28.093483,45.130001,81.477905,33.549381
11/08/2016,25.386244,57.369873,28.109482,44.981998,82.503082,33.75172
12/08/2016,25.44504,57.247169,27.973532,45.122002,83.121475,33.429836
15/08/2016,25.750818,57.597733,28.07749,45.118,83.617805,33.954041
16/08/2016,25.727297,57.588974,27.821583,44.722,83.495743,33.972427
17/08/2016,25.689667,57.746738,28.101475,44.647999,84.046616,34.496639
18/08/2016,25.656736,57.799316,28.141464,44.702,85.14016,34.091984
19/08/2016,25.722595,57.720436,27.973532,45,84.128853,33.816082
22/08/2016,25.522665,57.667862,27.86157,44.585999,83.816391,33.668945
23/08/2016,25.602634,57.641556,28.061501,44.967999,83.602615,33.742523
24/08/2016,25.409765,57.799316,27.845575,44.523998,84.030167,33.816082
25/08/2016,25.301565,57.904476,27.805593,44.192001,83.775299,33.540195
26/08/2016,25.153379,58.035934,27.845575,43.998001,83.306618,33.190716
29/08/2016,25.125162,58.67572,28.07749,43.040001,83.906853,33.613762
30/08/2016,24.932287,59.157753,27.893562,42.268002,83.619064,34.174759
31/08/2016,24.955809,59.157753,27.829588,42.402,82.698196,33.797695
01/09/2016,25.103992,58.903599,27.733622,40.153999,82.393959,33.862072
02/09/2016,25.339201,59.148975,27.805593,39.556,82.985962,34.183952
06/09/2016,25.332144,59.10516,27.805593,40.566002,84.219292,33.862072
07/09/2016,25.487383,58.859776,27.86157,40.341999,84.589287,35.774982
08/09/2016,24.819384,58.938648,27.765604,39.472,85.608826,36.133644
09/09/2016,24.257231,58.412811,27.269794,38.894001,83.265511,34.717361
12/09/2016,24.80057,58.772125,27.709627,39.66,84.071274,35.351929
13/09/2016,25.390945,58.307632,27.221809,39.209999,81.752647,34.515038
14/09/2016,26.289452,58.193703,27.141838,39.282001,80.922218,34.137974
15/09/2016,27.183249,58.404049,27.301785,40.084,81.810204,34.294315
16/09/2016,27.030363,57.685368,27.141838,41.080002,80.44532,33.816082
19/09/2016,26.715181,58.00964,26.909927,41.268002,80.609787,34.551823
20/09/2016,26.712826,58.246284,27.037882,40.928001,80.330215,34.607006
21/09/2016,26.708122,58.579327,27.413742,41.043999,81.917076,34.993263
22/09/2016,26.959799,59.06134,27.309776,41.285999,82.204872,35.407108
23/09/2016,26.510548,58.938648,27.397743,41.490002,81.579994,35.664616
26/09/2016,26.550533,57.650318,26.901932,41.798,81.218193,34.984066
27/09/2016,26.599924,58.158653,27.053873,41.161999,81.382652,36.060074
28/09/2016,26.802208,58.465389,27.181828,41.254002,83.989067,36.078461
29/09/2016,26.385885,57.5364,26.64603,40.139999,83.265511,35.894531
30/09/2016,26.590519,58.360218,27.085861,40.806,84.622162,36.198021
03/10/2016,26.465857,58.2901,26.933916,42.740002,84.235733,36.768223
04/10/2016,26.578756,58.793289,26.965904,42.282001,83.265511,36.924561
05/10/2016,26.590519,59.75552,27.109856,41.692001,84.054832,37.080898
06/10/2016,26.788094,59.914413,26.909927,40.200001,84.013725,36.73143
07/10/2016,26.828075,60.126289,26.837957,39.321999,84.087708,35.820953
10/10/2016,27.296154,60.59417,26.877939,40.189999,85.493706,36.575081
11/10/2016,27.354954,60.302845,26.494085,40.02,84.720833,35.811756
12/10/2016,27.599573,60.143929,26.446104,40.301998,83.989067,36.115253
13/10/2016,27.514896,59.799667,26.198195,40.048,82.87085,36.795807
14/10/2016,27.66778,59.605434,26.118227,39.301998,83.109299,36.823399
17/10/2016,27.648966,59.296471,25.990273,38.792,83.339516,36.188824
18/10/2016,27.63015,59.764328,26.142216,39.82,83.693077,36.289989
19/10/2016,27.547821,60.338158,26.070242,40.712002,84.087708,37.614307
20/10/2016,27.533712,60.258701,26.022264,39.82,83.758842,38.129314
21/10/2016,27.425516,60.461742,25.734367,40.018002,83.290192,37.86261
24/10/2016,27.672491,60.797211,25.69438,40.551998,82.763969,38.046551
25/10/2016,27.813614,60.73542,25.814337,40.467999,82.854408,37.899406
26/10/2016,27.187952,61.026722,25.910303,40.448002,83.199738,38.074142
27/10/2016,26.926868,61.115005,25.974277,40.801998,82.155525,38.138519
28/10/2016,26.748108,61.009068,25.534445,39.993999,85.362167,38.018967
31/10/2016,26.705769,61.141491,25.358507,39.546001,86.126808,38.414421
01/11/2016,26.223593,60.885471,24.846701,38.158001,87.549248,38.515583
02/11/2016,26.24711,60.629475,24.494831,37.604,86.653038,38.561554
03/11/2016,25.965776,60.364639,23.903055,37.484001,86.653038,38.552361
04/11/2016,25.73172,59.817318,23.991016,38.112,86.151466,39.435246
07/11/2016,26.1029,61.688812,24.294903,38.641998,87.85347,40.658394
08/11/2016,26.256563,61.821232,24.230295,38.987999,88.215248,41.141602
09/11/2016,26.214012,64.663795,25.94257,38.012001,88.503014,41.80682
10/11/2016,25.483482,67.665253,27.049084,37.07,88.626328,42.453545
11/11/2016,25.634789,67.700554,26.322174,37.712002,87.680786,42.850834
14/11/2016,24.991735,70.190002,26.152563,36.290001,87.639679,43.857887
15/11/2016,25.322718,70.057587,26.031412,36.754002,89.588341,44.024193
16/11/2016,26.003603,68.327347,25.813337,36.785999,89.978645,43.774742
17/11/2016,25.994146,68.874672,25.627575,37.731998,89.787636,44.818752
18/11/2016,26.020147,68.600998,25.425652,37.004002,90.684517,45.179077
21/11/2016,26.414972,68.901138,25.498343,36.903999,91.498352,44.91114
22/11/2016,26.431519,69.324875,25.304499,38.234001,91.863747,45.179077
23/11/2016,26.296761,69.616173,25.377195,38.627998,92.179314,45.465488
25/11/2016,26.429152,69.589706,25.595266,39.330002,92.179314,45.493202
28/11/2016,26.37714,69.139488,25.474117,39.223999,91.764099,44.800274
29/11/2016,26.351133,69.669167,25.781033,37.914001,90.800781,44.892666
30/11/2016,26.128902,70.772636,25.958719,37.880001,92.644356,44.513866
01/12/2016,25.885395,72.202744,25.4095,36.375999,94.081032,44.135063
02/12/2016,25.982323,72.035019,25.546804,36.293999,93.840218,44.633968
05/12/2016,25.795553,73.500435,25.5145,37.360001,94.047829,44.181255
06/12/2016,25.994146,73.880035,25.490269,37.169998,93.640892,45.668747
07/12/2016,26.249474,74.215477,25.191427,38.630001,95.036049,47.21167
08/12/2016,26.507175,75.142418,24.989506,38.458,95.642265,47.44265
09/12/2016,26.939817,75.46904,25.603342,38.436001,96.173767,47.839931
12/12/2016,26.786144,74.798111,26.168718,38.486,97.286537,46.16766
13/12/2016,27.232977,74.824623,26.51602,39.630001,97.510765,45.881248
14/12/2016,27.232977,74.798111,26.50794,39.737999,96.298325,46.029072
15/12/2016,27.381918,75.919243,26.451399,39.515999,97.203522,46.65733
16/12/2016,27.417383,74.983513,26.524096,40.498001,98.058861,46.343204
19/12/2016,27.575779,75.416077,26.51602,40.546001,97.701775,46.583412
20/12/2016,27.649071,76.387131,26.532171,41.757999,97.95092,46.897545
21/12/2016,27.675074,76.58136,26.168718,41.540001,97.917694,47.045372
22/12/2016,27.493036,76.704948,26.120258,41.689999,98.631874,46.01059
23/12/2016,27.547411,76.846191,26.23333,42.667999,98.341209,46.093742
27/12/2016,27.722363,76.916801,26.273714,43.905998,98.175133,46.527985
28/12/2016,27.604153,76.360657,26.128332,43.948002,97.917694,45.742657
29/12/2016,27.597061,75.822151,26.241405,42.936001,97.842949,45.557884
30/12/2016,27.381918,76.17527,26.23333,42.737999,97.743301,45.447014
03/01/2017,27.459938,77.005066,26.653324,43.397999,97.867859,45.714943
04/01/2017,27.429203,77.14711,26.887548,45.397999,97.842949,46.842106
05/01/2017,27.568691,76.436966,27.146002,45.349998,97.419426,45.945915
06/01/2017,27.87603,76.445862,27.041008,45.801998,97.029114,45.899727
09/01/2017,28.131361,76.499115,27.032928,46.256001,96.198669,45.908966
10/01/2017,28.159733,76.721024,27.008699,45.973999,95.467888,47.0546
11/01/2017,28.311039,77.298019,26.51602,45.945999,96.273407,47.525799
12/01/2017,28.192831,76.552376,26.330248,45.917999,96.464439,47.017647
13/01/2017,28.143188,76.960686,26.265636,47.549999,96.64711,47.331779
17/01/2017,28.37015,74.164558,25.894106,47.116001,96.564072,46.500271
18/01/2017,28.367781,74.510735,25.869871,47.672001,96.281708,46.472542
19/01/2017,28.318136,73.942635,25.603342,48.751999,95.982765,45.918201
20/01/2017,28.37015,74.271072,25.659882,48.945999,95.999352,46.65733
23/01/2017,28.389057,74.306564,25.4095,49.784,95.824974,45.058975
24/01/2017,28.363052,75.203125,25.159119,50.922001,96.638809,45.677986
25/01/2017,28.81461,76.365967,25.272194,50.894001,97.361305,46.370918
26/01/2017,28.828796,77.005066,25.26412,50.501999,96.788277,47.026897
27/01/2017,28.83116,77.164856,25.377195,50.59,94.496269,45.918201
30/01/2017,28.755507,76.365967,25.288347,50.125999,92.860283,44.042671
31/01/2017,28.689308,75.123215,25.627575,50.386002,92.469978,43.645393
01/02/2017,30.438799,75.407272,25.83971,49.848,92.179314,43.663857
02/02/2017,30.386791,75.087715,25.888662,50.310001,93.184151,43.774742
03/02/2017,30.516821,77.386772,26.182394,50.265999,94.313553,44.172024
06/02/2017,30.802887,77.022842,26.296619,51.554001,93.823624,44.587776
07/02/2017,31.096045,76.978455,26.174232,51.495998,92.503197,44.486141
08/02/2017,31.216612,76.303818,26.223183,52.416,92.660973,44.439941
09/02/2017,31.442188,77.404533,26.419001,53.84,93.225685,45.576359
10/02/2017,31.370947,77.227005,26.394524,53.846001,93.881737,45.511681
13/02/2017,31.648762,78.247818,26.606663,56.119999,94.595917,46.250816
14/02/2017,32.059544,79.499428,26.720882,56.195999,94.336014,46.066036
15/02/2017,32.175884,80.413712,27.340973,55.952,94.377922,47.276348
16/02/2017,32.137894,80.360481,27.430721,53.790001,92.793373,46.962219
17/02/2017,32.225754,80.094177,27.430721,54.445999,92.499931,47.331779
21/02/2017,32.458447,80.786545,27.430721,55.478001,93.665314,47.313297
22/02/2017,32.555794,80.830925,27.406246,54.702,92.541855,47.241882
23/02/2017,32.418076,80.893051,27.789726,51.198002,93.078423,46.824467
24/02/2017,32.448948,80.18293,27.952898,51.400002,92.323891,46.805908
27/02/2017,32.513054,80.271706,27.969221,49.245998,93.69046,46.787365
28/02/2017,32.527302,80.440353,27.838676,49.998001,94.319244,46.314297
01/03/2017,33.192142,83.085609,28.083452,50.004002,95.476212,47.334629
02/03/2017,32.995064,81.789619,28.156879,50.096001,95.040268,46.342121
03/03/2017,33.189762,82.375465,28.165035,50.313999,95.199554,46.499813
06/03/2017,33.085289,81.594307,28.026333,50.242001,94.880966,45.312508
07/03/2017,33.128029,81.141617,27.732613,49.717999,93.740746,44.190125
08/03/2017,33.004562,80.964066,27.667337,49.374001,91.896301,44.217957
09/03/2017,32.928577,81.28363,27.781561,48.98,92.256813,43.828373
10/03/2017,33.037796,81.026215,27.830519,48.737999,92.734688,44.440578
13/03/2017,33.052044,81.097237,27.830519,49.234001,91.678307,43.921124
14/03/2017,33.002182,81.23037,27.920267,51.599998,90.009903,42.928616
15/03/2017,33.351227,81.425674,28.254789,51.146,91.284264,43.772709
16/03/2017,33.405842,81.345772,28.091606,52.41,90.4291,43.97678
17/03/2017,33.239635,80.493607,28.001856,52.299999,90.278175,43.141953
20/03/2017,33.588676,79.916626,28.050808,52.383999,90.261429,43.457329
21/03/2017,33.204002,77.573189,27.944742,50.136002,90.580002,42.223648
22/03/2017,33.57917,77.697456,28.124235,51.001999,90.873451,42.427719
23/03/2017,33.460449,77.573189,27.977377,50.956001,90.437485,42.594681
24/03/2017,33.393963,77.484413,27.740767,52.632,90.538094,42.668892
27/03/2017,33.450958,77.440041,27.887634,54.043999,89.104431,42.76165
