AAPL,JPM,PFE,TSLA,CVX,DAL,Portfolio Ret,,,,,,,,,,
0.011487782,-0.005309679,0.000481654,-0.004927177,-0.011331738,0.00068436,0.004254458,,,,,,,,,,
0.00320186,0.004962419,-0.003619277,-0.043046892,0.003455208,0.006816625,-0.012056243,,,,,,,,,,
-0.006546169,-0.004875165,0.011535804,-0.028824724,0.000420467,-0.028772702,-0.010620921,,,,,,,,,,
-0.016757111,-0.004285089,-0.001673798,0.000747743,-0.031520944,-0.013550623,-0.008638583,,,,,,,,,,
-0.008100816,0.001926215,0.010002284,-0.065110555,-0.005482334,0.007413984,-0.021935826,,,,,,,,,,
-0.013511704,-0.005350195,-0.003322927,0.081175849,-0.001047663,0.012235796,0.017802106,,,,,,,,,,
0.024968644,0.006311946,0.005926251,-0.021454394,0.004705913,0.012259511,0.007094817,,,,,,,,,,
-0.012496793,-0.011867752,0.002360494,0.038953694,0.006672254,-0.015217307,0.00580337,,,,,,,,,,
0.023868058,0.003883442,0.010321729,-0.003724211,0.004394799,0.007464608,0.012640809,,,,,,,,,,
-0.011415942,-0.000176169,0.002563804,0.019636026,0.009243441,0.001900678,0.00086554,,,,,,,,,,
-0.026986981,0.002991115,0.00116314,-0.00122029,0.001106965,0.000517711,-0.013459759,,,,,,,,,,
0.001650767,0.004032676,0.0115582,-0.034083982,0.005262138,-0.00224537,-0.007583405,,,,,,,,,,
0.000595607,0.028632383,-0.005762468,0.04816164,0.011614497,0.00120968,0.014042752,,,,,,,,,,
0.007572933,0.008550386,0.011263317,-0.002310221,-0.00075343,0.003964494,0.005132728,,,,,,,,,,
-0.010829618,-0.00659671,0.007060662,0.002577709,0.014217641,0.025141463,-0.002750488,,,,,,,,,,
0.014277712,-0.009634648,-0.002954839,0.00193729,0.012225858,-0.037604864,0.0062644,,,,,,,,,,
0.006320891,-0.002831365,-0.003192043,0.004361819,0.006097829,-0.005414436,0.003758184,,,,,,,,,,
-0.007997929,-0.011840571,-0.002515148,0.028139465,-0.011576919,0.007154705,0.00434516,,,,,,,,,,
0.020343135,-0.004356704,0.005023986,-0.006676382,0.00425514,0.008484282,0.009069416,,,,,,,,,,
0.003505851,-0.014778538,0.003864907,-0.149678653,-0.001552801,-0.002935324,-0.04338476,,,,,,,,,,
0.006710785,0.005831975,0.004528192,0.159966295,0.017108444,-0.021498796,0.052508353,,,,,,,,,,
0.008849259,0.004132393,-0.001130409,-0.031651109,0.002809679,-0.03432805,-0.006256802,,,,,,,,,,
0.012095022,0.00934464,0.013254452,-0.020879548,0.004559115,-0.00678838,0.001809218,,,,,,,,,,
-0.017737144,0.008975602,-0.002458033,-0.044993073,-0.002876975,-0.014089937,-0.023226956,,,,,,,,,,
-0.016361929,-0.005654767,0.004687056,-0.073150443,0.003036563,-0.016187099,-0.02994279,,,,,,,,,,
-0.002321013,0.006088516,0.008204833,-0.044455214,-0.003917294,-0.010683061,-0.013490422,,,,,,,,,,
0.013758318,-0.006961495,0.004187446,0.047694893,0.015735865,-0.024855607,0.021540586,,,,,,,,,,
-0.047433408,-0.026993849,-0.02133886,-0.022784275,-0.033841897,-0.022870789,-0.034690887,,,,,,,,,,
-0.008867158,-0.030421354,-0.038942112,-0.01826768,-0.034604916,0.034987276,-0.016151684,,,,,,,,,,
0.035096137,-0.010972827,0.022405376,0.025636949,-0.005588505,0.011011599,0.029355862,,,,,,,,,,
-0.021617803,-0.005719897,-0.015190237,0.003125145,-0.007072428,-0.004042795,-0.012507434,,,,,,,,,,
0.021797894,0.021214123,0.018610594,0.063432839,0.004862396,0.02420315,0.033999789,,,,,,,,,,
-0.004330876,0.011078154,0.014463537,-0.017543386,-0.001873986,0.022158965,-0.004416153,,,,,,,,,,
-0.023651006,-0.015969442,-0.012871671,-0.029384742,0.00153353,-0.021782435,-0.023432322,,,,,,,,,,
0.015115205,-0.001666767,0.011299685,-0.014926524,0.005687312,0.004881695,0.005012231,,,,,,,,,,
0.00609165,-0.01446787,-0.002925554,0.003647168,-0.007903214,0.015795279,0.003927242,,,,,,,,,,
0.009382373,-0.010491239,-0.006103804,0.119727029,-0.033045724,-0.014672073,0.0397722,,,,,,,,,,
-0.0349037,-0.018797765,-0.037426456,-0.019360724,-0.028533805,-0.036970828,-0.030629805,,,,,,,,,,
0.021661496,0.015085518,0.021656442,0.087432992,0.012354273,0.041823426,0.04218616,,,,,,,,,,
-0.016051742,-0.013827932,-0.018835453,0.049688119,-0.000448284,-0.008038194,0.003712037,,,,,,,,,,
-0.018948466,0.013732532,0.014680343,0.01186647,-0.023587936,0.002624112,-0.003031568,,,,,,,,,,
0.00498176,0.017490459,-0.007896029,-0.014893062,0.017472328,0.031327462,-0.002782844,,,,,,,,,,
0.025732769,0.021510016,0.003955875,0.022242367,0.007191037,-0.007100649,0.020060135,,,,,,,,,,
0.015235619,-0.000366789,0.014066686,0.020423333,-0.004308524,0.02365375,0.016777435,,,,,,,,,,
-0.068632866,-0.00552083,-0.017090358,0.006167692,0.031521075,0.001426438,-0.034982191,,,,,,,,,,
-0.028799288,0.006529558,0.013649708,-0.01456822,0.036037505,-0.001248073,-0.016242331,,,,,,,,,,
0.010756081,0.004664186,-0.011787824,-0.00099641,-0.000336286,-0.004137742,0.00281697,,,,,,,,,,
0.029877554,0.017007832,0.031806944,0.020603816,0.016432883,0.023517951,0.027231119,,,,,,,,,,
-0.003495171,0.008040731,-0.004777821,0.00926296,-0.012571456,-0.00105718,0.000242315,,,,,,,,,,
-0.019469848,-0.009746506,0.009758383,-0.002535968,0.001255906,-0.001411053,-0.008683743,,,,,,,,,,
-0.051687295,-0.021250465,-0.003846468,-0.0564253,-0.017898341,0.000882153,-0.043418598,,,,,,,,,,
-0.010041391,0.005857213,-0.013466131,0.022239465,-0.017530754,0.002114215,-0.000501942,,,,,,,,,,
-0.028654109,-0.020837877,-0.014115666,0.015438342,0.003202305,-0.006887532,-0.012108077,,,,,,,,,,
0.024379293,0.025208152,0.006966998,0.012824405,0.020298807,-0.005865035,0.017084123,,,,,,,,,,
0.011014698,-0.000726937,0.006918768,0.01670613,0.017880984,-0.003571553,0.011686588,,,,,,,,,,
-0.040438758,0.007608036,0.015281669,-0.00237362,0.003019195,0.005174509,-0.017824305,,,,,,,,,,
-0.048957147,-0.021708273,-0.01482184,-0.017062714,-0.02819478,-0.013978807,-0.032331553,,,,,,,,,,
-0.001130589,-0.007497039,-0.009927458,-0.027128034,0.012582069,0.010055799,-0.010398363,,,,,,,,,,
-0.025726836,-0.009239807,0.000927681,-0.037232095,-0.034350495,0.021038535,-0.023442576,,,,,,,,,,
0.013432987,0.024178106,0.004625381,0.060062959,0.012074933,-0.007903903,0.025650903,,,,,,,,,,
-0.00217855,0.004201122,0.016703328,-0.006029703,0.001998207,0.027823136,0.000676723,,,,,,,,,,
0.037731866,0.011057868,0.018658585,0.011419775,0.025113797,0.009557994,0.025643234,,,,,,,,,,
-0.007711642,-0.00796396,0.013494249,-0.019447902,0.005991783,-0.000169831,-0.007355677,,,,,,,,,,
-0.005417054,0.010214828,0.015696833,0.026922756,0.000756937,0.030946681,0.009042186,,,,,,,,,,
0.034345579,0.009398938,-0.005205016,0.02259708,0.014440427,-0.009765921,0.02271082,,,,,,,,,,
-0.044985533,-0.045663172,-0.018655234,0.003369641,-0.02883646,-0.054344462,-0.025736956,,,,,,,,,,
-0.011212032,-0.019207928,-0.00355084,0.009297731,-0.011408955,0.019823373,-0.002909279,,,,,,,,,,
-0.036308337,-0.01822758,-0.023848085,-0.014118898,-0.003630126,-0.035220538,-0.027265254,,,,,,,,,,
0.006566273,-0.018862101,0.010869588,0.019859002,-0.004773663,0.004448722,0.011312182,,,,,,,,,,
-0.005735773,-0.009815098,-0.008822468,0.004399428,0.004600454,-0.007664234,-0.003237443,,,,,,,,,,
0.00278338,0.006455014,0.003402442,-0.000436307,0.001298209,0.006776255,0.002003128,,,,,,,,,,
0.010880802,0.000989583,0.009241522,0.027416694,0.002763899,-0.049545853,0.014292675,,,,,,,,,,
-0.032520846,-0.008241988,-0.017427043,-0.029847387,-0.018366838,-0.000747204,-0.028284332,,,,,,,,,,
-0.009349753,-0.012845267,-0.015878837,-0.048432022,-0.012197455,-0.021152784,-0.022714241,,,,,,,,,,
0.012908836,-0.004758217,-0.016606722,-0.033236702,-0.024394705,0.010632311,-0.006512757,,,,,,,,,,
-0.031688676,-0.012766299,-0.010193197,-0.012119492,-0.017557984,-0.019451453,-0.021590463,,,,,,,,,,
-0.025558354,-0.008671641,-0.000476595,-0.054274165,-0.026785978,-0.019837351,-0.029716394,,,,,,,,,,
-0.039672355,-0.023922999,-0.000477042,0.013823711,-0.007361844,-0.029097205,-0.016102021,,,,,,,,,,
-0.026214538,-0.021792496,-0.033465944,-0.079305472,-0.031386644,-0.030594718,-0.043812093,,,,,,,,,,
0.068052502,0.040622302,0.039647626,0.098876947,0.061445709,0.049822097,0.071973089,,,,,,,,,,
-0.006510842,0.011191878,0.015522488,-0.031019895,0.017812205,0.001783871,-0.009868685,,,,,,,,,,
0.000512142,-0.002166363,0.002563821,0.054598173,-0.00614757,-0.006356738,0.017242069,,,,,,,,,,
0.009618893,0.008125525,0.015933841,-0.003210047,0.001287679,-0.005595524,0.006486616,,,,,,,,,,
0.001140345,0.017163645,-0.009205995,-0.070582392,0.017314002,0.003800246,-0.022528276,,,,,,,,,,
-0.10492435,-0.014313634,-0.028375863,-0.031977549,-0.019338251,-0.093694334,-0.068651661,,,,,,,,,,
0.041803223,0.036202301,0.022578585,0.056094294,0.020512006,0.04668949,0.042846929,,,,,,,,,,
-0.002228228,0.000694878,0.005334578,0.052935044,0.012910262,0.001254562,0.01604756,,,,,,,,,,
0.018883708,-0.001887435,0.004615774,0.001163686,-0.004374262,-0.007973155,0.010311562,,,,,,,,,,
0.016839073,-0.001691944,-0.002074381,0.009437967,0.013331125,0.020847194,0.011276192,,,,,,,,,,
0.00319118,-9.95732E-05,-0.024052523,0.018844771,0.00158786,0.005349804,0.003166533,,,,,,,,,,
-0.009866391,-0.004792607,0.013382083,0.006616322,-0.008053463,-0.003494749,-0.000546566,,,,,,,,,,
-0.015151496,0.010256334,-0.011964885,-0.037735986,-0.007312894,-0.016821042,-0.021485942,,,,,,,,,,
0.020260166,0.007304378,0.008460699,0.029553069,0.003573941,0.001673922,0.020571006,,,,,,,,,,
0.012142508,0.008032088,-0.014616255,0.004692353,-0.006442401,-0.006923335,0.004677775,,,,,,,,,,
0.005920117,0.004089272,0.008512718,0.003634465,0.005014351,0.015044231,0.005882485,,,,,,,,,,
0.006140507,0.016095852,0.00141197,-0.13893015,0.021297228,-0.002283827,-0.039184074,,,,,,,,,,
-0.022701598,-0.01590161,-0.006132219,-0.011111595,-0.017909039,-0.021217159,-0.016170647,,,,,,,,,,
0.004036115,-0.002528853,-0.002605699,-0.03864009,-0.008492356,0.00423735,-0.010185175,,,,,,,,,,
-0.00795783,0.000584203,-0.029120052,0.013538387,0.018853488,0.004640335,-0.004869446,,,,,,,,,,
0.032599488,0.006306659,-0.007599051,0.01879255,-0.002558161,0.003571119,0.020551898,,,,,,,,,,
-0.009297493,0.004728069,-0.027692737,-0.002224395,-0.009317254,0.006687552,-0.010039996,,,,,,,,,,
-0.010418708,0.002787922,0.030886416,0.003637347,-0.003035703,0.00436463,0.001570261,,,,,,,,,,
0.066100849,0.002301246,0.01967267,0.037316917,0.010496298,0.041634505,0.048421346,,,,,,,,,,
0.0071756,-0.008753843,0.029403633,-0.00568382,0.01440779,-0.016851013,0.006652916,,,,,,,,,,
0.000480585,0.003664675,0.010078406,0.016763179,0.031931304,0.009864282,0.007373587,,,,,,,,,,
0.028008867,0.003555562,-0.010314211,0.002175621,0.011507461,0.008378214,0.012831698,,,,,,,,,,
0.016964921,-0.004422341,-0.007805963,0.02667915,-0.002173795,0.003965266,0.015207895,,,,,,,,,,
0.000344304,-0.000481759,0.005210722,-0.012935286,-0.005034388,-0.000395875,-0.002863021,,,,,,,,,,
-0.019120939,-0.013196382,-0.014994869,-0.031087949,-0.005482671,-0.002179821,-0.021659913,,,,,,,,,,
0.0011742,-0.010012883,0.012629666,-0.005576297,-0.005512982,0.001189642,0.001136979,,,,,,,,,,
-0.00576745,-0.004746804,-0.01310927,0.0227606,-0.005372487,0.002770108,0.001829124,,,,,,,,,,
0.008580406,0.016906284,0.0045479,-0.003297866,0.015021284,-0.014328691,0.003739751,,,,,,,,,,
-0.004163541,0.004764388,-0.004068296,-0.011742465,0.007134117,0.01036894,-0.006128917,,,,,,,,,,
0.003636687,-0.006520333,0.006453893,-0.014380694,-0.001859895,0.001387621,-0.001428049,,,,,,,,,,
-0.002227511,0.030102787,0.010193302,0.013439228,0.010020686,0.011815987,0.005121014,,,,,,,,,,
0.002988337,-0.003511785,0.004705926,-0.007302191,-0.000335366,0.014382977,0.000393963,,,,,,,,,,
0.006414786,0.004837284,-0.009434076,-0.010128285,0.008097288,-0.011255499,-0.001851247,,,,,,,,,,
-0.00565461,-0.002083691,-0.001422867,-0.038166323,-0.0095232,0.004672853,-0.014599,,,,,,,,,,
0.011103956,-0.004466276,0.019272005,0.01187854,0.002096235,0.000776737,0.01254595,,,,,,,,,,
0.007257965,0.010421692,0.002789402,0.013682241,0.001924698,-0.002137405,0.008221543,,,,,,,,,,
0.000573691,-0.00766362,-0.00139349,-0.003050519,0.002671456,-0.005656907,-0.001031794,,,,,,,,,,
0.003092907,-0.001235411,-0.002094347,0.055123372,0.001166651,-0.013589564,0.01768769,,,,,,,,,,
-0.009884507,-0.007636604,0.009735635,0.016199024,-0.004172632,-0.010034254,0.001574268,,,,,,,,,,
0.010456193,0.000670532,0.000230934,-0.081682718,0.02028129,-0.012583961,-0.020028022,,,,,,,,,,
0.005016776,-0.002300733,-0.006710798,-0.032511715,0.000737262,-0.003478224,-0.008730411,,,,,,,,,,
-0.00182146,-0.000768092,-0.004188027,-0.031396066,0.009535211,0.018881948,-0.010817434,,,,,,,,,,
-0.005770466,-0.003753095,-0.024307943,-0.001085387,0.001944677,-0.000201119,-0.007513395,,,,,,,,,,
-0.011642201,-0.007257359,-0.011291391,0.001266212,-0.012954811,-0.002416916,-0.007427619,,,,,,,,,,
0.002374028,0.000388413,-0.012153723,0.026930773,-0.002627727,0,0.00723373,,,,,,,,,,
0.03405575,0.012924467,0.014807853,0.023581224,0.016310913,0.030386624,0.027321696,,,,,,,,,,
0.011172737,-0.002975175,0.005526848,-0.026330089,0.002262397,-0.008841898,-0.001747407,,,,,,,,,,
0.004412238,0.003358453,0.006687326,0.019570079,0.0061954,0.00688375,0.00950014,,,,,,,,,,
0.011055164,0.009059354,-0.019712111,0.003454729,-0.000561608,-0.001569288,0.002976029,,,,,,,,,,
0.012924411,0.011421168,0.014222309,-0.051409505,0.005682021,0.004895737,-0.006673791,,,,,,,,,,
0.010156941,0.005988655,0.000717653,-0.021802229,0.004538367,-0.008829613,-0.001709354,,,,,,,,,,
-0.007956362,-0.003644986,0.011651396,-0.007523874,-0.004777758,0.004326383,-0.004057401,,,,,,,,,,
0.00870062,-0.02157961,-0.00307801,0.022659812,-0.004720569,-0.021621292,0.010158586,,,,,,,,,,
0.0361683,-0.01591226,0.004259704,0.001533911,0.009339392,0.008585458,0.019232814,,,,,,,,,,
-0.020925871,-0.030698764,-0.011876875,-0.035246486,-0.022254337,-0.010793653,-0.023478419,,,,,,,,,,
-0.012164875,-0.008354814,0.000955411,-0.015658916,-0.001626139,-0.014779189,-0.010949485,,,,,,,,,,
-0.01038526,0.009957314,0.012572634,0.027832709,0.010039862,0.001223137,0.005657275,,,,,,,,,,
0.008953857,-0.00340848,-0.009474001,0.026024303,-0.010853862,0.017767443,0.011066132,,,,,,,,,,
0.001325506,0.011283654,0.006404928,0.013696104,0.001871319,0.006979743,0.006145958,,,,,,,,,,
0.006496543,0.005150201,0.004247319,0.00444065,0.001299806,0.026087718,0.005898997,,,,,,,,,,
0.006768374,0.033130591,0.008674264,0.032759836,0.014186919,0.010208996,0.015156961,,,,,,,,,,
0.014431812,0.004766876,0.001632804,-0.011477189,-8.00977E-05,0.058616021,0.005202862,,,,,,,,,,
0.006831919,0.00199535,-0.001632804,0.020530781,-0.008359415,0.029735989,0.010008709,,,,,,,,,,
0.00173861,0.009614215,-0.002337093,-0.085937158,0.007318402,0.003852208,-0.025709302,,,,,,,,,,
0.006672035,-0.002371047,0.005832351,0.026459903,0.012897091,0.008873432,0.012603258,,,,,,,,,,
0.015613721,0.003223135,0.003483163,-0.006421541,0.002054638,-0.000346452,0.006355549,,,,,,,,,,
-0.003003166,-0.007410127,-0.006978421,-0.003262949,-0.009039897,-0.013256861,-0.004022238,,,,,,,,,,
0.005598284,0.004471733,-0.002571004,0.01367711,-0.000398356,0.015852563,0.006836693,,,,,,,,,,
-0.008358952,0.008413252,-0.010823598,-0.028065389,0.003976511,0.009118406,-0.01440885,,,,,,,,,,
-0.00040232,0.045813794,-0.013336905,-0.002685912,-0.050712818,-0.005839937,-0.003461418,,,,,,,,,,
0.001808594,-0.011485526,0.009069419,-0.00494309,0.003168147,-0.010389671,0.000751987,,,,,,,,,,
0.000100475,0.010495946,-0.028191183,0.025865747,0.008536711,0.011422869,0.003198071,,,,,,,,,,
0.019285873,0.028395873,-0.025744058,-0.007822494,-0.00745534,0.0054916,0.002698397,,,,,,,,,,
0.003587386,-0.0073762,-0.012616706,0.00745659,-0.003414794,-0.004459804,0.001692921,,,,,,,,,,
0.003281077,0.001233106,-0.010209396,-0.039220732,0.016876653,-0.007246309,-0.012336879,,,,,,,,,,
0.014320462,0.001231578,0.011224499,0.004367234,0.000983831,0.008449071,0.0105825,,,,,,,,,,
-0.001543547,-0.001671902,-0.001269148,-0.020055805,-0.031130161,-0.006719047,-0.007263473,,,,,,,,,,
-0.009116656,0.000528438,0.006077477,-0.043578702,-0.003217898,-0.019902881,-0.017163677,,,,,,,,,,
-0.00478541,0.007541112,0.009047417,-0.051754635,-0.006808655,0.007028673,-0.016392427,,,,,,,,,,
0.001516261,0.014311407,-0.009552563,0.02656414,0.005280816,0.01079778,0.00741837,,,,,,,,,,
-0.019444017,-0.000602909,0.025437751,-0.011579603,0.019682626,0.009653575,-0.008386176,,,,,,,,,,
0.047918874,-0.007698733,0.00393225,-0.019801811,-0.018918447,-0.013203782,0.017982687,,,,,,,,,,
-0.006528973,0.00216839,0.005869394,0.042214171,-0.012212508,0.008359473,0.010905947,,,,,,,,,,
0.012354677,0.006133252,0.00922343,0.043803228,0.007618248,0.002425114,0.021175521,,,,,,,,,,
-0.015563161,-0.008909792,0.006262126,0.001214805,0.009589819,-0.001211857,-0.006228229,,,,,,,,,,
-0.027327087,-0.016469787,-0.019884417,-0.032964808,-0.001098674,-0.009747647,-0.027321958,,,,,,,,,,
0.000197043,-0.005314054,0.002934788,-0.009026286,-0.006531762,-0.012674018,-0.002424203,,,,,,,,,,
-0.01080221,-0.000799696,0.001231139,-0.011749837,0.030921332,0.002477032,-0.008643501,,,,,,,,,,
-0.01395017,-8.85988E-05,0.001966487,-0.010218178,0.006579408,0.00052998,-0.009639349,,,,,,,,,,
-0.059876966,-0.027574408,-0.003690473,-0.05364283,-0.012787311,-0.032672076,-0.047329021,,,,,,,,,,
0.015706274,0.007917515,0.002215901,0.02307866,0.009914181,0.008178122,0.015380463,,,,,,,,,,
0.011907962,-0.003814435,0.01197915,-0.00155092,0.004101986,-0.003626417,0.007446182,,,,,,,,,,
-0.004409403,0.01274824,0.011837374,-0.015729859,-0.001240937,0.005976611,-0.004723463,,,,,,,,,,
-0.00569802,-0.004863171,-0.004090859,-0.078791624,-0.002320584,-0.008887299,-0.027806803,,,,,,,,,,
-0.031769115,0.005222391,0.002889304,-0.027235815,0.00265169,-0.011175405,-0.023712302,,,,,,,,,,
0.018989426,0.00340691,0.001921584,-0.00136439,0.004129143,0.010081675,0.009517534,,,,,,,,,,
-0.020684003,-0.008178006,0.007650027,-0.062109851,-0.006366076,-0.014142939,-0.028132935,,,,,,,,,,
-0.017217125,-0.019867596,-0.001668324,0.014218956,-0.022648025,-0.001110457,-0.004495689,,,,,,,,,,
-0.003847998,0.009800785,0.000715356,-0.025174877,0.007101186,0.002219682,-0.009397902,,,,,,,,,,
-0.004143366,-0.010905878,-0.001192563,-0.010175845,-0.003375358,-0.004444378,-0.005476218,,,,,,,,,,
-0.004780512,-0.002768295,-0.004305138,0.006128453,-0.01310215,-0.012513024,-0.001531959,,,,,,,,,,
0.005173231,-0.010776928,0.004305138,-0.00867544,-0.011975149,-0.003388597,0.000578843,,,,,,,,,,
-0.01828149,-0.010327746,-0.009110573,-0.016391175,-0.013349276,-0.029275948,-0.01630404,,,,,,,,,,
-0.010161805,0.004707719,0.009587779,-0.034002177,0.018622369,0.011583107,-0.013428679,,,,,,,,,,
0.035930597,0.030344517,0.007367729,0.078576035,0.011230625,0.041543483,0.043988718,,,,,,,,,,
0.016014409,0.003547706,0.005902615,0.015326166,0.002979574,0.011533248,0.013889065,,,,,,,,,,
0.014574963,0.002176998,0.005399793,0.046513029,0.025428136,-0.004560765,0.022258193,,,,,,,,,,
0.026269029,-0.011023761,0.004904634,-0.007065372,0.006607238,0.006924204,0.01180869,,,,,,,,,,
0.012698456,0.01075171,0.003488944,0.040160602,0.00664579,-0.00619307,0.019027578,,,,,,,,,,
0.011513027,0.003076719,-0.009330765,0.019629404,-0.009200877,0.00273697,0.010077205,,,,,,,,,,
-0.003187742,-0.012821495,0.009562863,-0.036780509,-0.008120643,0.010332762,-0.010892884,,,,,,,,,,
-0.000205951,0.002468062,-0.013554777,0.021977867,0.005972656,0.019112818,0.004623842,,,,,,,,,,
-0.007288715,0.002552928,0.006098954,0.0047105,-0.000827479,-0.009421425,-0.001274956,,,,,,,,,,
0.005948644,-0.005478395,0.002802472,0.04596786,0.004789415,-0.005731789,0.017339143,,,,,,,,,,
0.023246318,0.013549818,0.004421254,-0.001289526,0.012606623,0.006445881,0.01201779,,,,,,,,,,
-0.00292704,-0.007252229,0.009934182,0.007491601,-0.000325467,0.005872455,0.002732991,,,,,,,,,,
0.008003473,0.002544345,0.002296233,-0.030537044,0.011247498,-0.006943866,-0.005121258,,,,,,,,,,
-0.003415068,-0.006829814,0.001604273,0.010147817,0.005216459,0.000357319,0.00169975,,,,,,,,,,
-0.001006583,-0.007152578,0.002058763,0.007991041,-0.000160054,0.001427728,0.002332908,,,,,,,,,,
-0.015273591,-0.008317295,0,-0.017501597,-0.010219396,-0.002678859,-0.012948332,,,,,,,,,,
0.021398372,0.006659355,-0.017752725,-0.002232195,0.002342796,0.008192507,0.006901202,,,,,,,,,,
-0.000300307,0.003312979,0.010182883,0.0161502,-0.006638721,0.007773852,0.006773225,,,,,,,,,,
-0.009153631,0.026832808,-0.002535781,0.002778402,0.010745491,-0.001232718,-0.004109076,,,,,,,,,,
0.01817448,0.016675852,0.010334165,0.016466142,0.003209212,0.018160149,0.016254887,,,,,,,,,,
0.005837645,0.001054959,0.010228359,-0.011600192,-0.015417818,0.012894475,0.0014425,,,,,,,,,,
0.008252796,-0.001594085,0.004062214,0.045061492,0.003410743,0.010366293,0.018783389,,,,,,,,,,
-0.000880977,0.005921051,-0.010869448,-0.007692367,0.001539159,-0.007636841,-0.00487952,,,,,,,,,,
-0.020829475,-0.005477993,-0.01421728,-0.011911025,0.000485602,0.011349272,-0.016197951,,,,,,,,,,
0.006080841,0.004243616,0.001615275,-0.001216334,-0.002024761,-0.006929824,0.002767523,,,,,,,,,,
0.009840085,-0.002915609,0.015784377,0.037788602,0.016801712,0.008612732,0.019390802,,,,,,,,,,
-0.007308914,0.009510531,-0.024817348,-0.001340237,-7.97333E-05,0.011535744,-0.008164102,,,,,,,,,,
0.007653312,0.010462196,-0.013586636,0.026796137,0.004375353,0.02446558,0.010094551,,,,,,,,,,
0.009351335,-0.012216695,0.008220934,0.033779175,-0.002065891,0.000810655,0.016394431,,,,,,,,,,
-0.003466057,0.010654297,0.00233626,-0.004427915,-0.007665451,0.02338728,-0.002115688,,,,,,,,,,
-0.005639201,-0.009864387,-0.002570149,0.009778447,-0.004981871,-0.014512674,-0.000585253,,,,,,,,,,
0.011295619,0.005947705,0.007459193,-0.005192773,0.004340444,0.006564789,0.005465123,,,,,,,,,,
-0.015040053,-0.009903216,-0.006757768,0.018135453,0.002883233,-0.02832598,-0.003719389,,,,,,,,,,
0.022596642,0.006408845,0.00116853,-0.009730353,0.002157061,0.00621938,0.008525897,,,,,,,,,,
0.007787376,0.018124922,0.006285767,0.017408562,0.004061566,0.028945593,0.01093946,,,,,,,,,,
-0.000814322,0.004031041,-0.004652295,0.017941667,0.005706163,0.007517088,0.004421628,,,,,,,,,,
-0.007938561,-0.009632973,-0.005142743,-0.146341263,-0.00721734,-0.014834033,-0.049868768,,,,,,,,,,
0.003471896,0.004397946,0.009795038,-0.003414572,-0.015320058,-0.001125445,0.002393703,,,,,,,,,,
0.009295147,-0.003188729,-0.038803075,0.033335636,0.004113594,0.004814678,0.007961579,,,,,,,,,,
-0.004301408,-0.002246789,-0.066325396,0.027154797,0.000885014,0.002718024,-0.005575641,,,,,,,,,,
0.020198753,0.003540794,0.001288115,-0.002686694,-0.009941424,-0.025715006,0.008807208,,,,,,,,,,
-0.021876679,-0.026733452,-0.005995163,-0.032644951,-0.019438731,-0.01186567,-0.022124288,,,,,,,,,,
-0.021385035,-8.86609E-05,-0.00655721,0.002093168,-8.28371E-05,-0.003154796,-0.011144227,,,,,,,,,,
-0.053767769,-0.030204569,-0.027750046,-0.026024877,-0.016620396,-0.039174221,-0.040309957,,,,,,,,,,
0.018753318,0.007818326,-0.000270693,0.010586741,0.005375405,0.01663702,0.012811723,,,,,,,,,,
0.010302135,-0.021972915,-0.010063814,0.011504446,-0.002348219,0.007625337,0.006942892,,,,,,,,,,
0.021816189,0.016797976,0.007896536,0.020691021,0.034089066,0.01324732,0.01879916,,,,,,,,,,
-0.008274571,-0.001093142,-0.014204169,-0.013902339,-0.006594724,-0.008364005,-0.011041469,,,,,,,,,,
-0.002540686,-0.018949976,-0.026764745,-0.025862418,-0.007132054,-0.014722348,-0.014266208,,,,,,,,,,
0.041476236,0.015298403,-0.005383209,0.025819887,0.006886942,0.003063808,0.027471154,,,,,,,,,,
-0.030217031,-0.042408413,-0.027651684,-0.067686734,-0.038733876,-0.027743635,-0.041166481,,,,,,,,,,
-0.004993987,0.003809531,0.006984974,-0.018288476,-0.006732386,-0.00209894,-0.006846981,,,,,,,,,,
0.023320703,0.023672047,0.004918271,0.019744455,0.00043191,0.01615317,0.018795111,,,,,,,,,,
0.018472512,0.008964389,0.015179962,0.030846101,0.012869051,0.002581038,0.021302498,,,,,,,,,,
4.74907E-05,-0.012777938,-0.016335108,-0.0042855,-0.010109767,-0.00880303,-0.004404186,,,,,,,,,,
0.010780258,0.002791721,0.007484224,-0.022522186,0.01495699,0.005704962,-0.000100769,,,,,,,,,,
-0.000846864,0.010262238,0.006004343,0.005959655,-0.001273208,-0.00086228,0.002465817,,,,,,,,,,
-0.047322793,-0.025148052,-0.021320198,-0.04960078,-0.021897707,-0.030836352,-0.042997212,,,,,,,,,,
0.018821037,0.007985452,0.014455169,0.016885978,0.004849979,0.001422402,0.017054564,,,,,,,,,,
-0.011348048,-0.010629945,-0.014455169,-0.004288204,0.000777385,-0.002490628,-0.009548262,,,,,,,,,,
0.00668803,0.009974675,0.021320198,0.007028632,0.008596279,0.009572805,0.009464483,,,,,,,,,,
0.01679005,0.022406397,0.007101406,0.027991743,0.005888616,0.020950629,0.018586192,,,,,,,,,,
-0.001292597,0.005842614,0.006207702,0.01743769,0.001700447,-0.000345633,0.005793611,,,,,,,,,,
-0.01467077,-0.011903927,0.015906626,-0.002663066,-0.012393963,-0.009900271,-0.005451666,,,,,,,,,,
